billboard_id,latitude,longitude,state_full,state_abbrev,campaign,url,message,street_view_date,mentions_bible_jesus_christians,mentions_n,mentions_y,no_message,image,
1700,39.126542,-94.496517,Montana,MO,,"https://www.google.com/maps/@39.1268057,-94.4974016,3a,15y,112.64h,93.37t/data=!3m6!1e1!3m4!1s7vbWkWf2wx0bdDyS4OMLQA!2e0!7i13312!8i6656",Read the Bible! Truth. Wisdom. Hope.,17-Apr,Y,,Y,,https://s17.postimg.org/3qk0y7nyn/1700.png,
1701,42.408787,-83.0821,Michigan,MI,,"https://www.google.com/maps/@42.40878,-83.0805204,3a,21.7y,272.52h,90.25t/data=!3m6!1e1!3m4!1sFViOwTje1KjjaXM5OQAJCQ!2e0!7i13312!8i6656",Data not available,16-Nov,Data not available,,,x,,
1702,32.751022,-96.771105,Texas,TX,,"https://www.google.com/maps/@32.7506253,-96.7703595,3a,16.6y,300.9h,90.74t/data=!3m6!1e1!3m4!1swMdPqZ6oCiqwWw1KZSDj_Q!2e0!7i13312!8i6656",Real Christians obey Jesus' teachings,17-Feb,Y,,Y,,https://s18.postimg.org/hds6xespl/1702.png,
1703,44.061399,-123.021702,Oregon,OR,,"https://www.google.com/maps/@44.0610253,-123.0232733,3a,24.1y,66.52h,91.68t/data=!3m6!1e1!3m4!1sRAXpvfoAyzELbUdTmqqKUA!2e0!7i13312!8i6656",Data not available,16-Jan,Data not available,,,x,,
1704,40.786868,-81.375153,Ohio,OH,,"https://www.google.com/maps/@40.7868535,-81.373277,3a,15y,265.98h,92.49t/data=!3m6!1e1!3m4!1swj6da-LLp3L5oD8ubQk37g!2e0!7i13312!8i6656",Data not available,15-Oct,Data not available,,,x,,
1705,32.086538,-96.438286,Texas,TX,,"https://www.google.com/maps/@32.0861833,-96.438854,3a,18.3y,63.85h,93.01t/data=!3m6!1e1!3m4!1sc2RJsjC2TcsfPhgjzQRAsQ!2e0!7i13312!8i6656",Jesus your only way to God.,17-Jan,N,N,,,https://s18.postimg.org/5bwt3941l/1705.png,
1706,41.781153,-83.471568,Michigan,MI,,"https://www.google.com/maps/@41.7810375,-83.4726467,3a,75y,45.72h,89.25t/data=!3m7!1e1!3m5!1sD5-RE__H1HJPzqRBSx3_7Q!2e0!6s%2F%2Fgeo1.ggpht.com%2Fcbk%3Fpanoid%3DD5-RE__H1HJPzqRBSx3_7Q%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3",Data not available,16-Nov,Data not available,,,x,,
1707,28.555534,-81.114126,Florida,FL,,"https://www.google.com/maps/@28.5558855,-81.1142721,3a,75y,154.92h,82.17t/data=!3m6!1e1!3m4!1s8U2JfmURhsl3E8m0WCT0Yw!2e0!7i13312!8i6656",Data not available,16-Nov,Data not available,,,x,,
1708,41.7202,-86.8052,Indiana,IN,,"https://www.google.com/maps/@41.7205128,-86.8056269,3a,75y,104.52h,70.13t/data=!3m6!1e1!3m4!1sXWu37SROR-yFyq3B9wI4xQ!2e0!7i13312!8i6656",Data not available,16-Nov,Data not available,,,x,,
1709,39.708029,-84.218461,Ohio,OH,,"https://www.google.com/maps/@39.7094107,-84.217295,3a,75y,221.23h,64.88t/data=!3m6!1e1!3m4!1sR791_xcRTZIEBUKQzUaX9A!2e0!7i13312!8i6656",Data not available,15-Nov,Data not available,,,x,,
1710,39.1852,-94.793596,Kansas,KS,,"https://www.google.com/maps/@39.1854626,-94.7913096,3a,46y,264.9h,88.19t/data=!3m6!1e1!3m4!1sb0vA75srBQ8Wian_FLYDcw!2e0!7i13312!8i6656",Data not available,16-Nov,Data not available,,,x,,
1711,39.154262,-94.506835,Montana,MO,,"https://www.google.com/maps/@39.1551342,-94.506575,3a,15.6y,194.45h,88.92t/data=!3m6!1e1!3m4!1sv956cfMXZiDXPl8TmowwxQ!2e0!7i13312!8i6656","After you die, you will meet God.",17-Apr,N,N,,,https://s17.postimg.org/imik5uhdr/1711.png,
1712,28.380284,-82.192892,Florida,FL,,"https://www.google.com/maps/@28.3802171,-82.1925758,3a,60y,285.59h,86.13t/data=!3m6!1e1!3m4!1s8R20qK-8PzOr2eoQ-POsqw!2e0!7i13312!8i6656",Data not available,16-Aug,Data not available,,,x,,
1713,39.799385,-84.10845,Ohio,OH,,"https://www.google.com/maps/@39.7994136,-84.1064902,3a,60y,278.45h,82.75t/data=!3m6!1e1!3m4!1s0TX4BiiPPsqC3d2nHD428Q!2e0!7i13312!8i6656",Data not available,15-Nov,Data not available,,,x,,
1714,45.060248,-123.554032,Oregon,OR,,"https://www.google.com/maps/@45.0595977,-123.553062,3a,75y,274.61h,79.23t/data=!3m6!1e1!3m4!1sQL6-H2Po7yCV2ZlSdn1lRg!2e0!7i13312!8i6656",Data not available,14-Sep,Data not available,,,x,,
1715,39.910467,-83.851902,Ohio,OH,,"https://www.google.com/maps/@39.9113745,-83.852524,3a,75y,155.54h,82.46t/data=!3m6!1e1!3m4!1s1CYwsTK3XUjj4j7K9UmkxQ!2e0!7i13312!8i6656",Data not available,15-Jul,Data not available,,,x,,
1716,40.252625,-111.695788,Utah,UT,,"https://www.google.com/maps/@40.25121,-111.6960118,3a,20.2y,9.38h,92.62t/data=!3m6!1e1!3m4!1s7eee3uZPKKr6qXMBGM7SAg!2e0!7i13312!8i6656",Data not available,16-Jun,Data not available,,,x,,
1717,40.170592,-111.647242,Utah,UT,,"https://www.google.com/maps/@40.1693738,-111.6464024,3a,19.7y,322.29h,89.64t/data=!3m6!1e1!3m4!1skEbi85VkD3fbhMHrDJx0aQ!2e0!7i13312!8i6656",Data not available,16-Jul,Data not available,,,x,,
1718,41.325438,-112.030053,Utah,UT,,"https://www.google.com/maps/@41.3263945,-112.0299396,3a,60y,180h,90t/data=!3m6!1e1!3m4!1sxvexIaAMLq8wa65mo2ZPvw!2e0!7i13312!8i6656",Data not available,16-Jul,Data not available,,,x,,
1719,41.319996,-112.027614,Utah,UT,,"https://www.google.com/maps/@41.3195313,-112.0269188,3a,60y,330.68h,92.11t/data=!3m6!1e1!3m4!1sv4HghZaKUwQ6kPkbLtX7RQ!2e0!7i13312!8i6656",Data not available,16-Jun,Data not available,,,x,,
1720,40.723597,-112.045057,Utah,UT,,"https://www.google.com/maps/@40.7228643,-112.0455323,3a,24.4y,18.21h,90.56t/data=!3m6!1e1!3m4!1sLszrLj2SCm-IsvvTavXLBg!2e0!7i13312!8i6656",Data not available,16-May,Data not available,,,x,,
1721,40.723589,-112.045073,Utah,UT,,"https://www.google.com/maps/place/40%C2%B043'24.9%22N+112%C2%B002'42.3%22W/@40.7248887,-112.0446572,96a,35y,180h,45.01t/data=!3m1!1e3!4m5!3m4!1s0x0:0x0!8m2!3d40.723589!4d-112.045073",Data not available,16-May,Data not available,,,x,,
1722,40.724943,-111.93924,Utah,UT,,"https://www.google.com/maps/@40.725494,-111.9389078,3a,90y,237.02h,91.2t/data=!3m6!1e1!3m4!1swKJlKmSzIdnxbFt96mck0w!2e0!7i13312!8i6656",Data not available,16-Apr,Data not available,,,x,,
1723,40.835965,-111.917117,Utah,UT,,"https://www.google.com/maps/@40.8364286,-111.9161471,3a,75y,219.76h,87.64t/data=!3m6!1e1!3m4!1sxh0DFPnXSaTQXH-jpk0X7w!2e0!7i13312!8i6656",Data not available,16-Jun,Data not available,,,x,,
1724,40.700042,-111.855878,Utah,UT,,"https://www.google.com/maps/@40.6999445,-111.8551481,3a,19.4y,289.86h,95.69t/data=!3m6!1e1!3m4!1shoE9Rvv8yn8jYVPGGHRmUA!2e0!7i13312!8i6656",Data not available,16-Apr,Data not available,,,x,,
1725,41.205952,-111.97107,Utah,UT,,"https://www.google.com/maps/@41.2062234,-111.970717,3a,75y,227.87h,87.31t/data=!3m6!1e1!3m4!1sOoBoQjU8-1fSNRKd_FWIxQ!2e0!7i13312!8i6656",Data not available,16-Jun,Data not available,,,x,,
1726,39.617481,-119.871521,Nevada,NV,,"https://www.google.com/maps/@39.6177702,-119.8763816,3a,75y,95.64h,88.28t/data=!3m6!1e1!3m4!1s5ldQGHdfRklEEP63wSdMIQ!2e0!7i13312!8i6656",Data not available,16-Aug,Data not available,,,x,,
1727,43.661566,-116.31804,Idaho,ID,,"https://www.google.com/maps/@43.6608238,-116.3183418,3a,75y,356.65h,89.17t/data=!3m7!1e1!3m5!1sdK2b8FC41VUBdqBdmeiB8g!2e0!6s%2F%2Fgeo0.ggpht.com%2Fcbk%3Fpanoid%3DdK2b8FC41VUBdqBdmeiB8g%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w",Data not available,15-Jul,Data not available,,,x,,
1728,41.526839,-112.065614,Utah,UT,,"https://www.google.com/maps/@41.5280395,-112.0654134,3a,75y,207.53h,76.06t/data=!3m6!1e1!3m4!1sJVV8T1rP4yip4n6NIABFdQ!2e0!7i13312!8i6656",Data not available,15-Aug,Data not available,,,x,,
1729,38.60128,-112.60815,Utah,UT,,"https://www.google.com/maps/@38.603596,-112.6088627,3a,26.3y,151.21h,89.68t/data=!3m6!1e1!3m4!1sahzaYRfJlvSbFPebbn_xjA!2e0!7i13312!8i6656",Data not available,15-Jun,Data not available,,,x,,
1730,36.795281,-114.121011,Nevada,NV,,"https://www.google.com/maps/@36.7950056,-114.120213,3a,69.8y,287.3h,82.68t/data=!3m6!1e1!3m4!1sMd7DPiXG5dsAXdn8n7W1uA!2e0!7i13312!8i6656",Data not available,16-Dec,Data not available,,,x,,
1731,41.566804,-109.287428,Wyoming,WY,,"https://www.google.com/maps/@41.5678672,-109.2859356,3a,75y,145.57h,92.96t/data=!3m6!1e1!3m4!1sY6McyOsRofgI-NBSfBj_MQ!2e0!7i13312!8i6656",Data not available,12-Jun,Data not available,,,x,,
1732,43.633133,-116.2475,Idaho,ID,,"https://www.google.com/maps/@43.6326932,-116.2478727,3a,60y,22.98h,82.36t/data=!3m6!1e1!3m4!1sM-4EkcpomCtDIWjfn0cHxg!2e0!7i13312!8i6656",Data not available,16-Nov,Data not available,,,x,,
1733,39.2181,-119.6541,Nevada,NV,,"https://www.google.com/maps/@43.6338653,-116.2460821,3a,20.9y,240.3h,91.84t/data=!3m6!1e1!3m4!1snxMfxtCremTzv68UYZl9YQ!2e0!7i13312!8i6656",Data not available,15-Jul,Data not available,,,x,,
1734,39.183054,-119.718181,Nevada,NV,,"https://www.google.com/maps/@39.1833444,-119.7166346,3a,25.1y,263.2h,90.66t/data=!3m6!1e1!3m4!1s8OxmaiaQkHfckEBzi2DuFw!2e0!7i13312!8i6656",Data not available,16-Oct,Data not available,,,x,,
1735,39.61442,-119.252863,Nevada,NV,,"https://www.google.com/maps/@39.6149509,-119.2545288,3a,75y,133.63h,100.85t/data=!3m6!1e1!3m4!1sJYj3DBTjUpJMbemPpCPYfA!2e0!7i13312!8i6656",Data not available,16-Sep,Data not available,,,x,,
1736,47.941467,-116.698383,Idaho,ID,,"https://www.google.com/maps/@47.9419989,-116.6990778,3a,60y,130.23h,74.25t/data=!3m6!1e1!3m4!1s6qLwYRCvixrgClRHyc1g8A!2e0!7i13312!8i6656",Data not available,13-Aug,Data not available,,,x,,
1737,46.59206,-111.96241,Montana,MT,,"https://www.google.com/maps/@46.5918993,-111.9613237,3a,75y,331.69h,85.14t/data=!3m6!1e1!3m4!1skDMB55kHaurOOk7E31p4Zw!2e0!7i13312!8i6656",Data not available,16-Oct,Data not available,,,x,,
1738,46.00685,-112.66039,Montana,MT,,"https://www.google.com/maps/@46.0073163,-112.6598742,3a,60y,248.15h,92.29t/data=!3m6!1e1!3m4!1sxwKLh1ed9TpXsYqZzMAIgg!2e0!7i13312!8i6656",Data not available,12-Aug,Data not available,,,x,,
1745,31.7619054,-106.4850018,Texas,TX,City poster campaign,"https://www.google.com/maps/@31.7614408,-106.4854394,3a,60y,334.55h,90t/data=!3m6!1e1!3m4!1sooBB2_MUFIkx_IIqwfNrXQ!2e0!7i13312!8i6656",Data not available,15-Jul,Data not available,,,x,,
1746,61.2187338,-149.9000663,Arkansas,Alaska,,"https://www.google.com/maps/@61.2189403,-149.8995981,3a,60y,228.56h,96.71t/data=!3m6!1e1!3m4!1shzOFkdo6BLZRsc9dmuRRig!2e0!7i13312!8i6656",Data not available,11-Jul,Data not available,,,x,,
1748,40.622062,-74.216423,New Jersey,NJ,,"https://www.google.com/maps/@40.6233672,-74.2168168,3a,75y,156.15h,89.75t/data=!3m6!1e1!3m4!1sJ54y1Q0fwZtWXOhrGCz2Ug!2e0!7i13312!8i6656",Data not available,16-Nov,Data not available,,,x,,
1749,36.17298236,-115.1528281,Nevada,NV,,"https://www.google.com/maps/@40.6220941,-74.2173042,3a,75y,64.47h,90.47t/data=!3m6!1e1!3m4!1s16u9KFPIIDjk2caHrCGNdg!2e0!7i13312!8i6656",Data not available,12-Apr,Data not available,,,x,,
1750,40.01548737,-75.05484134,Pennsylvania,PA,,"https://www.google.com/maps/@40.0153039,-75.0538834,3a,60y,268.19h,84.95t/data=!3m6!1e1!3m4!1skJnc2gPGHOQEIgXtvR3Z8A!2e0!7i13312!8i6656",Data not available,16-Nov,Data not available,,,x,,
1751,29.39572051,-98.50054264,Texas,TX,,"https://www.google.com/maps/@29.3957381,-98.5017072,3a,75y,72.92h,100.1t/data=!3m6!1e1!3m4!1sz3lFhX_ts26rTzF0sY6Ncg!2e0!7i13312!8i6656",Data not available,16-Mar,Data not available,,,x,,
1752,29.80974024,-95.33945708,Texas,TX,,"https://www.google.com/maps/@29.8094268,-95.3403313,3a,21.5y,67.98h,92.5t/data=!3m6!1e1!3m4!1snji3NTzvrBgBNgajoQq5TQ!2e0!7i13312!8i6656",Real Christians obey Jesus' teachings,17-Apr,Y,,Y,,https://s18.postimg.org/t07pl5lll/1752.png,
1753,39.6516651,-75.713498,Delaware,DE,,"https://www.google.com/maps/@39.6527434,-75.7121242,3a,24.1y,232.63h,88.09t/data=!3m6!1e1!3m4!1spRbQicCaEe4CGmqj4YhV9A!2e0!7i13312!8i6656",Data not available,16-Nov,Data not available,,,x,,
1754,42.373047,-71.036179,Massachusetts,MA,,"https://www.google.com/maps/@42.3731357,-71.0360495,3a,75y,248.17h,90t/data=!3m7!1e1!3m5!1sUZam_QiSlyLxmG0wG412Kw!2e0!6s%2F%2Fgeo3.ggpht.com%2Fcbk%3Fpanoid%3DUZam_QiSlyLxmG0wG412Kw%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D2",Data not available,13-Sep,Data not available,,,x,,
1755,27.457802,-80.40333,Florida,FL,,"https://www.google.com/maps/@27.4571402,-80.4028947,3a,60y,90t/data=!3m7!1e1!3m5!1sS58k6U-y8f0hyDqVjjsDLg!2e0!6s%2F%2Fgeo1.ggpht.com%2Fcbk%3Fpanoid%3DS58k6U-y8f0hyDqVjjsDLg%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3",Data not available,16-Jun,Data not available,,,x,,
1756,39.37572703,-74.47919101,New Jersey,NJ,,"https://www.google.com/maps/@39.3753778,-74.4781022,3a,75y,271.73h,91.86t/data=!3m6!1e1!3m4!1s-1by1Rautodr9alew0MSOw!2e0!7i13312!8i6656",Data not available,13-Sep,Data not available,,,x,,
1757,29.778533,-96.000652,Texas,TX,,"https://www.google.com/maps/@29.7792454,-95.9993137,3a,75y,217.86h,82.73t/data=!3m6!1e1!3m4!1sWNRq2CIo-kc3869ZEft3hw!2e0!7i13312!8i6656",Data not available,15-Dec,Data not available,,,x,,
1758,38.71948037,-76.84626192,Maryland,MD,,"https://www.google.com/maps/@38.7194769,-76.8458345,3a,75y,280.05h,87.54t/data=!3m6!1e1!3m4!1sak7xRkj-Oytvbo-44wxJzw!2e0!7i13312!8i6656",Data not available,16-Nov,Data not available,,,x,,
1759,32.1624235,-110.9085753,Arizona,AZ,,"https://www.google.com/maps/@32.1612968,-110.9091921,3a,75y,359.86h,100.43t/data=!3m6!1e1!3m4!1s8pfiyNDK8DcOAZX3Rwlqjw!2e0!7i13312!8i6656",Data not available,16-Oct,Data not available,,,x,,
1760,32.75131291,-111.5768051,Arizona,AZ,,"https://www.google.com/maps/@32.7500153,-111.5758716,3a,24.5y,337.21h,86.18t/data=!3m6!1e1!3m4!1snMBpVGOBB1emUyiF8f8xjQ!2e0!7i13312!8i6656",Data not available,17-Jan,Data not available,,,x,,
1761,42.240615,-71.745312,Massachusetts,MA,,"https://www.google.com/maps/@42.2399873,-71.7455206,3a,75y,31.27h,112.61t/data=!3m6!1e1!3m4!1sVianIbYiJbdP54fyL9JYpg!2e0!7i13312!8i6656",Data not available,15-Oct,Data not available,,,x,,
1762,37.72655,-122.19906,California,CA,,"https://www.google.com/maps/@37.7263697,-122.1989613,3a,75y,351.48h,92.46t/data=!3m6!1e1!3m4!1s3XP9SJfeWBmLpObFjJfrWg!2e0!7i13312!8i6656","After you die, you will meet God.",17-Apr,N,N,,,https://s17.postimg.org/gs5pog26n/1762.png,
1763,41.7489,-72.6575,Connecticut,CT,,"https://www.google.com/maps/@41.7489022,-72.6583092,3a,75y,85.96h,89.77t/data=!3m7!1e1!3m5!1s2WMJiWEam5nu8GZbLZOPCA!2e0!6s%2F%2Fgeo0.ggpht.com%2Fcbk%3Fpanoid%3D2WMJiWEam5nu8GZbLZOPCA%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3",Data not available,16-Nov,Data not available,,,x,,
1765,37.2412,-77.3951,Virginia,VA,,"https://www.google.com/maps/@37.2418563,-77.3950584,3a,75y,98.42h,88.8t/data=!3m6!1e1!3m4!1sZ_iZrvgM929IxdRMXgh_xA!2e0!7i13312!8i6656",Data not available,16-Nov,Data not available,,,x,,
1766,37.5142,-77.426,Virginia,VA,,"https://www.google.com/maps/@37.5139278,-77.4251611,3a,75y,283.49h,97.58t/data=!3m6!1e1!3m4!1s8QMSunP1zADA9vqSKy23cw!2e0!7i13312!8i6656",Data not available,16-Nov,Data not available,,,x,,
1767,41.133,-80.7458,Ohio,OH,,"https://www.google.com/maps/@41.1310382,-80.7430598,3a,17.4y,310.53h,91.67t/data=!3m6!1e1!3m4!1sJ_MkRk48F7PSMRcPQimYYw!2e0!7i13312!8i6656",Data not available,15-Nov,Data not available,,,x,,
1768,43.9333,-88.5825,Wisconsin,WI,,"https://www.google.com/maps/@43.9305034,-88.5828455,3a,33y,7.04h,88.71t/data=!3m6!1e1!3m4!1s4_N455e37w6yYzh9qS193A!2e0!7i13312!8i6656",Data not available,15-Aug,Data not available,,,x,,
1769,35.98673,-119.29728,California,CA,,"https://www.google.com/maps/@35.9874624,-119.2978307,3a,75y,169.68h,85.7t/data=!3m6!1e1!3m4!1sJK-OOrF-ou_ZFlt_S8dvCA!2e0!7i13312!8i6656",Data not available,17-Jan,Data not available,,,x,,
1770,41.832559,-87.688295,Illinois,IL,,"https://www.google.com/maps/@41.8330856,-87.6919913,3a,75y,124.16h,87.4t/data=!3m6!1e1!3m4!1s4jLM04Q6wLhR6ZoA1SKj2w!2e0!7i13312!8i6656",Data not available,16-Oct,Data not available,,,x,,
1771,41.63136,-87.668578,Illinois,IL,,"https://www.google.com/maps/@41.6309923,-87.6704069,3a,75y,161.62h,91.4t/data=!3m6!1e1!3m4!1sjGEoEIpvnycnm-dwoib7Bw!2e0!7i13312!8i6656",Data not available,16-Oct,Data not available,,,x,,
1772,41.716235,-87.803212,Illinois,IL,,"https://www.google.com/maps/@41.7150759,-87.8036015,3a,75y,344.2h,95.19t/data=!3m6!1e1!3m4!1sWtpYj0qZ2DAln6bW78wtJQ!2e0!7i13312!8i6656",Data not available,14-Oct,Data not available,,,x,,
637,33.7843,-97.1354,Oklahoma,OK,,"https://www.google.com/maps/@33.7838962,-97.1350307,3a,75y,311.35h,90.19t/data=!3m6!1e1!3m4!1sJkbzroi4OcrXsLscUOj1Pw!2e0!7i13312!8i6656",Data not available,15-Jan,Data not available,,,x,,
701,35.1578,-114.0815,Arizona,AZ,,"https://www.google.com/maps/@35.1586716,-114.0809014,3a,75y,72.87h,91.09t/data=!3m6!1e1!3m4!1sJFG0zdTIoSq6XkfQdz3u4w!2e0!7i3328!8i1664",Data not available,9-May,Data not available,,,x,,
704,33.709625,-116.15256,California,CA,,"https://www.google.com/maps/@33.7104801,-116.1531578,3a,27.2y,164.59h,88.43t/data=!3m6!1e1!3m4!1slqIj_6F0Q2JuYtlVLkLSSg!2e0!7i13312!8i6656",The Holy Bible. Inspired. Absolute. Final.,15-Sep,Y,,Y,,https://s18.postimg.org/4z5exa3u1/704.png,
716,42.7311,-114.5587,Idaho,ID,,"https://www.google.com/maps/@42.7305559,-114.5581246,3a,75y,332.26h,69.74t/data=!3m6!1e1!3m4!1sqn3ElnnjKdjNqSlSs5YnCw!2e0!7i13312!8i6656",Data not available,16-Oct,Data not available,,,x,,
717,38.157,-88.913,Illinois,IL,,"https://www.google.com/maps/@38.1574874,-88.9135319,3a,50.4y,133.85h,92.96t/data=!3m7!1e1!3m5!1sj12mZ1WrxQgg-Rq47lbZIA!2e0!6s%2F%2Fgeo1.ggpht.com%2Fcbk%3Fpanoid%3Dj12mZ1WrxQgg-Rq47lbZIA%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26",If you die tonight? Heaven or Hell,16-Nov,N,N,,,https://s17.postimg.org/3pa352h2n/717.png,
732,45.5085,-92.9923,Minnesota,MN,,"https://www.google.com/maps/@45.5096866,-92.99332,3a,45.1y,146.14h,87.5t/data=!3m6!1e1!3m4!1seCvNxJ-CLE752pDHx17AvQ!2e0!7i13312!8i6656",Data not available,11-Aug,Data not available,,,x,,
742,41.2219,-96.0032,Nebraska,NE,,"https://www.google.com/maps/@41.2236009,-96.0026241,3a,17.7y,137.87h,91.1t/data=!3m6!1e1!3m4!1sVsf2QWDy78aNfkUY1C6veg!2e0!7i13312!8i6656","After you die, you will meet God.",16-Oct,N,N,,,https://s17.postimg.org/p07n99mbj/742.png,
744,32.2674,-107.7945,New Mexico,NM,,"https://www.google.com/maps/@32.2656964,-107.7962944,3a,29.4y,29.29h,80.58t/data=!3m6!1e1!3m4!1seDyhUABEAmiyRsjq7tRdyw!2e0!7i13312!8i6656",Data not available,16-Jun,Data not available,,,x,,
750,36.2209,-77.7508,North Carolina,NC,,"https://www.google.com/maps/@32.2656964,-107.7962944,3a,29.4y,29.29h,80.58t/data=!3m6!1e1!3m4!1seDyhUABEAmiyRsjq7tRdyw!2e0!7i13312!8i6656",Data not available,13-Jun,,,,,,
767,36.3442,-82.7897,Alabama,AL,,"https://www.google.com/maps/@36.3439124,-82.7889795,3a,30.7y,316.73h,95.15t/data=!3m6!1e1!3m4!1sBnDK22T9o016ZIStQ96baQ!2e0!7i13312!8i6656",Real Christians obey Jesus' teachings,17-Jan,Y,,Y,,https://s18.postimg.org/whed1mx49/767.png,
772,40.8142,-98.4415,Nebraska,NE,,"https://www.google.com/maps/@40.8130084,-98.4394538,3a,75y,317.33h,83.45t/data=!3m6!1e1!3m4!1scY_6A0BrrR4CnyvvwvXgbQ!2e0!7i13312!8i6656",Data not available,16-Oct,Data not available,,,x,,
777,31.7446,-106.3309,Texas,TX,,"https://www.google.com/maps/@31.7441808,-106.3319148,3a,17.6y,69.64h,96.57t/data=!3m6!1e1!3m4!1sWRnRwcaEOTlEvxSKveD29w!2e0!7i13312!8i6656","After you die, you will meet God.",15-Sep,N,N,,,https://s18.postimg.org/ig2dfr16h/777.png,
778,36.9497,-77.3943,Virginia,VA,,"https://www.google.com/maps/@36.9517019,-77.3925156,3a,22.9y,225.19h,89.43t/data=!3m6!1e1!3m4!1sLUg-j1qGl-S0B2L5PX0pDg!2e0!7i13312!8i6656",If you die tonight? Heaven or Hell,16-Nov,N,N,,,https://s18.postimg.org/45st4cd55/778.png,
785,41.2994,-105.6035,Wyoming,WY,,"https://www.google.com/maps/place/@41.2994,-105.6035,17z",Jesus your only way to God.,16-Nov,N,N,,,https://s17.postimg.org/db3nlcl33/785.png,
786,41.004,-104.905,Wyoming,WY,,"https://www.google.com/maps/@41.0029829,-104.9058933,3a,75y,2.01h,102.98t/data=!3m6!1e1!3m4!1sD5YWYVcnX0IcSIiPFklsIw!2e0!7i13312!8i6656",Data not available,12-Jun,Data not available,,,x,,
787,34.6167,-92.5013,Arkansas,AR,,"https://www.google.com/maps/@34.6176991,-92.5006521,3a,75y,173.74h,82.59t/data=!3m6!1e1!3m4!1sOWW2_15LOQhtGGkiInOqXA!2e0!7i13312!8i6656",Data not available,16-Dec,Data not available,,,x,,
790,31.6282,-97.0965,Texas,TX,,"https://www.google.com/maps/@31.6290322,-97.0956742,3a,75y,263.79h,94.41t/data=!3m6!1e1!3m4!1srIfznTGqC06NWbarJKun6g!2e0!7i13312!8i6656",Data not available,14-Mar,Data not available,,,x,,
796,46.8634,-100.9534,North Dakota,ND,,"https://www.google.com/maps/@46.8638172,-100.9554472,3a,75y,141.24h,71.44t/data=!3m6!1e1!3m4!1skAJ7zQeEDrCzHF8uRXtwQg!2e0!7i13312!8i6656",Data not available,11-Sep,Data not available,,,x,,
900,38.818734,-91.110853,Montana,MO,,"https://www.google.com/maps/@38.818617,-91.1121333,3a,17.7y,42h,93.76t/data=!3m6!1e1!3m4!1sa7_uzn-pWi-ojWQcguXfKQ!2e0!7i13312!8i6656",Has the TRUTH set you free?,16-Nov,N,N,,,https://s17.postimg.org/kpszdyjvz/900.png,
909,32.722,-96.615,Texas,TX,,"https://www.google.com/maps/@32.7213144,-96.6154514,3a,75y,34.8h,83.86t/data=!3m6!1e1!3m4!1syMZvb-rjO3POIhGKN-9xLg!2e0!7i13312!8i6656",Data not available,17-Jan,Data not available,,,x,,
912,39.5721,-84.2541,Ohio,OH,,"https://www.google.com/maps/@39.572682,-84.2577591,3a,75y,94.76h,102.32t/data=!3m6!1e1!3m4!1srs7szwXVFVqQMxp6u32b8w!2e0!7i13312!8i6656",Data not available,16-Sep,Data not available,,,x,,
919,39.81,-85.942,Indiana,IN,,"https://www.google.com/maps/@39.8099264,-85.9432687,3a,29.1y,191.71h,92.54t/data=!3m6!1e1!3m4!1sPfeLkr3v9WAHJsBENhifmQ!2e0!7i13312!8i6656",Jesus your only way to God.,15-Sep,N,N,,,https://s17.postimg.org/cx2bm0127/919.png,
1113,41.565962,-109.289113,Wyoming,WY,,"https://www.google.com/maps/@41.566431,-109.2900352,3a,75y,150.71h,78.41t/data=!3m6!1e1!3m4!1s9i2yRKrl3A2fQ7R6TExEgA!2e0!7i13312!8i6656",Data not available,13-Oct,Data not available,,,x,,
1114,37.6964,-113.076147,Utah,UT,,"https://www.google.com/maps/@37.6957706,-113.077078,3a,75y,80.92h,72.85t/data=!3m6!1e1!3m4!1snx4fgmDOGKGs4itV9mB7zg!2e0!7i13312!8i6656",Data not available,14-May,Data not available,,,x,,
1116,47.205969,-114.934105,Montana,MT,,"https://www.google.com/maps/@37.6961719,-113.0766418,3a,75y,61.47h,83.04t/data=!3m6!1e1!3m4!1sAqHbXqiYT3ZeShyTzAlz6w!2e0!7i13312!8i6656",Have you lost faith in God?,15-Jul,N,N,,,https://s17.postimg.org/hk8dnr19r/1116.png,
1117,40.874192,-115.722487,Nevada,NV,,"https://www.google.com/maps/@40.8741483,-115.7228017,3a,60y,90h,90t/data=!3m6!1e1!3m4!1sWTMnxe70zSqCuA3s5vv6Rw!2e0!7i13312!8i6656",Data not available,14-Jul,Data not available,,,x,,
1231,36.1585,-84.0708,Tennessee,TN,,"https://www.google.com/maps/@36.1570997,-84.070358,3a,75y,83.26h,111.32t/data=!3m6!1e1!3m4!1sr75wz7VxcB7x-Xva_VqQSA!2e0!7i13312!8i6656",In the beginning GOD CREATED.,,N,N,,,https://s18.postimg.org/tyso11yk9/1231.png,
